name                       RA_ICRS            DE_ICRS         Diam    
UPK_617                   234.81200000   -55.3800000         25.6    
UPK_62                    289.72700000   +20.8230000         13.9    
UPK_627                   245.35400000   -53.1380000         66.6    
UPK_63                    296.24745760   +17.5528977         26.4    
UPK_644                   249.16000000   -31.4180000         52.0    
UPK_67                    291.67174360   +21.2736085         94.8    
UPK_70                    288.34677090   +23.5072872         56.4    
UPK_71                    291.30799760   +22.7588098         32.4    
UPK_73                    295.40997790   +22.0340950         22.8    
UPK_74                    295.22162130   +22.4555261         51.6    
UPK_77                    282.86418800   +31.2762975         39.6    
UPK_80                    293.90100000   +28.2720000         58.2    
UPK_82                    298.28500000   +26.3900000         62.6    
UPK_84                    310.24700000   +20.1910000         34.0    
UPK_85                    304.90095330   +23.6620154         60.0    
UPK_86                    299.70859300   +27.1118058         56.4    
UPK_90                    299.77300000   +28.4190000         21.1    
UPK_94                    304.77800000   +27.6180000         30.1    
UPK_99                    312.47900000   +25.5560000         52.1    
V1818_Ori_Cl               88.41350830   -10.3905761          6.0    
V454_Cep                  343.44608300   +62.5962780         10.0    
VOG_1                     288.34208330   +10.8486111          1.4    
VVVX_CL_108               275.61208330   -13.5044444          1.5    
VVVX_CL_3                 184.27500000   -60.2211110          1.5    
VVVX_CL_32                239.83625000   -56.2333330          1.7    
VVV_J1242-6307            190.58250000   -63.1258333          2.5    
VX_Cas_Cl                   7.87500000   +61.9808330          4.0    
Vel_R3                    133.00917950   -48.9727838         50.0    
Vela_Ring_B               122.00000000   -47.4000000        120.0    
Vela_Ring_E               112.90000000   -47.0000000         75.0    
Vela_Ring_F               125.00000000   -49.5000000         66.0    
Vela_Ring_G               126.30000000   -40.9000000         90.0    
W3_Cluster                 36.61500000   +61.9950000          6.0    
W3_Main                    36.39800000   +62.0760000         10.0    
W3_OH                      36.85200000   +61.9240000          5.0    
W40_Cl                    277.85416670    -2.0969444          7.0    
W42_Cl                    279.56200000    -6.7970000          5.4    
W43_Cl                    281.90000000    -1.9425000          3.0    
W48_Cl                    285.44583330    +1.2175000          1.5    
WB_89-437_Cl               40.86916670   +62.9522222          0.8    
WG_3                       52.00300200   +30.2654103         36.0    
WG_4                       52.21851240   +30.9253635         28.0    
WISE_J0718-2205           109.60250000   -22.0958333          4.0    
Wallace_1                 282.76666700    -1.0444440          2.0    
Waterloo_1                 64.68200000   +52.8630000          7.8    
Waterloo_3                118.75921900   -25.3987290          5.0    
Waterloo_7                111.53200000   -15.0900000          2.9    
Westerlund_1              251.76000000   -45.8520000          2.8    
Westerlund_2              156.01000000   -57.7580000          2.4    
Westerlund_2_North        156.00666700   -57.7427780          0.6    
Willman_1                 162.34130000   +51.0528000          2.3    
Xuyi_1                     48.70416700   +59.2155560          4.0    
Xuyi_10                    93.73750000   +16.7516670         15.6    
Xuyi_12                    97.06666700   +11.5869440          3.0    
Xuyi_14                    98.01666700   +16.0897220          4.0    
Xuyi_15                    98.65416700    -8.8663890          3.4    
Xuyi_16                   100.59583300    -1.5130560          1.9    
Xuyi_19                   101.21250000    -9.4338890          3.5    
Xuyi_2                     58.01666700   +52.5019440          3.0    
Xuyi_20                   102.37922260   +12.0577002         26.8    
Xuyi_21                   102.98625000   -11.4675000          2.2    
Xuyi_22                   105.68174840    -2.0845301         17.5    
Xuyi_24                   106.36848450    -9.0251591         30.1    
Xuyi_3                     58.29583300   +54.4438890          5.5    
Xuyi_4                     66.32083300   +49.0177780          2.0    
Xuyi_6                     72.84583300   +38.9913890          1.5    
Xuyi_7                     74.10500000   +50.2886110          3.0    
Xuyi_9                     92.07500000   +28.0702780          6.2    
YKS_1                      64.88625000   +52.9763890          1.2    
YP_1                       99.12166670   -30.4286111          1.3    
YW_1                      292.56250000   +18.3000000          3.2    
Yalyalieva_B2             254.14100000   -40.5710000         18.0    
Yalyalieva_B3             254.19900000   -40.6350000         12.0    
Yalyalieva_C              253.51000000   -41.1280000          6.6    
Yalyalieva_D              253.57100000   -41.1200000          6.6    
Yalyalieva_E              253.72200000   -41.1030000          6.6    
Yalyalieva_F              253.60600000   -41.0410000          6.5    
Yalyalieva_G              253.70100000   -40.7650000         11.0    
Zannin_4                  343.00000000   +41.4500000         20.0    
Zannin_J0520-05            80.13032520    -5.7909614         29.3    
Zhi-Hong_He_1             328.4620        46.8853            24.0    
Zhi-Hong_He_10            256.3821       -48.3697            26.4    
Zhi-Hong_He_11            119.7497       -47.2989            51.6    
Zhi-Hong_He_12             92.7976         6.5733            27.6    
Zhi-Hong_He_13            217.9948       -58.7310            30.0    
Zhi-Hong_He_14            215.3079       -58.1695            18.0    
Zhi-Hong_He_15            125.6436       -41.3747            28.8    
