Name                             PNstat         RAJ2000    DECJ2000      MajDiam   Catalogue           
ShWi 2-7                         Symb*?         18 05 05.5 -29 20 15.4     12.0    1992secg.book.....A 
PPA J1740-3438                   PN:            17 40 08.8 -34 38 15.1     12.0    2006MNRAS.373...79P 
Pre 62                           PN??           10 13 18.6 -57 58 16.2     12.0    FrenchAmateurs      
MGE 006.5850-00.0135             PN??           18 00 35.2 -23 16 17.0     12.0    2010AJ....139.1542M 
Dr 16                            PN??           14 16 01.8 -62 04 18.5     12.0    FrenchAmateurs      
Kan 6                            PN??           17 22 10.0 -32 48 18.4     12.0    FrenchAmateurs      
MPA J1135-6406                   PN             11 35 46.4 -64 06 18.8     12.0    2008MNRAS.384..525M 
MPA J1440-5802                   PN             14 40 27.4 -58 02 19.0     12.0    2008MNRAS.384..525M 
LDu objet 2                      Gx?            06 07 37.4 -27 55 19.1     12.0    aacker              
St 53                            PN??           11 36 10.0 -57 41 20.0     12.0    FrenchAmateurs      
Pre 57                           PN             16 59 36.9 -35 30 21.1     12.0    FrenchAmateurs      
PHR J1655-3900                   PN             16 55 51.9 -39 00 21.0     12.0    2006MNRAS.373...79P 
Ras 9                            PN??           11 52 14.9 -45 12 22.6     12.0    FrenchAmateurs      
Wray 16-158                      PN             14 52 36.2 -64 02 22.0     12.0    2008MNRAS.384..525M 
Ra 12                            PN??           19 08 29.7 +23 18 24.5     12.0    2017LAstr.131b..46L 
Pa 1                             PN             19 47 02.7 +29 30 25.0     12.0    2010PASA...27..156J 
MWC 922                          PPN?           18 21 16.0 -13 01 25.7     12.0    2001A&A...378..843K 
MPA J1601-5608                   PN             16 01 47.6 -56 08 25.6     12.0    2008MNRAS.384..525M 
vBe 3                            PN             15 52 59.0 -56 24 25.9     12.0    1992secg.book.....A 
Ss 1                             PPN?           19 39 04.2 +30 03 26.0     12.0    DSHPNe              
IPHASX J195436.4+313326          PN             19 54 36.4 +31 33 26.4     12.0    2014MNRAS.443.3388S 
Ra 66                            PN??           20 57 03.8 +42 06 27.0     12.0    FrenchAmateurs      
PHR J1745-3413                   PN:            17 45 03.6 -34 13 27.8     12.0    2006MNRAS.373...79P 
SB 27                            unk            16 19 14.0 -37 47 27.6     12.0    2001A&A...378..843K 
K 5-11                           PN             17 42 30.0 -25 45 27.1     12.0    1992secg.book.....A 
PHR J1806-2824                   PN             18 06 32.1 -28 24 27.1     12.0    2006MNRAS.373...79P 
St Objet 14                      PN??           11 28 54.7 -63 58 27.0     12.0    FrenchAmateurs      
K 4-37                           PN             19 51 00.7 +31 02 28.8     12.0    1992secg.book.....A 
St 16                            PN:            11 24 07.4 -62 39 29.2     12.0    FrenchAmateurs      
MPA J1717-2356                   PN             17 17 09.0 -23 56 29.3     12.0    2008MNRAS.384..525M 
PHR J1729-2354                   PN             17 29 10.6 -23 54 30.2     12.0    2006MNRAS.373...79P 
PreMo 1                          PN??           09 26 12.1 -49 57 30.3     12.0    FrenchAmateurs      
Dr 9                             PN             15 17 45.5 -61 56 31.6     12.0    FrenchAmateurs      
PHR J0844-5419                   PN             08 44 11.8 -54 19 32.0     12.0    2006MNRAS.373...79P 
PHR J0800-3212                   PN             08 00 29.5 -32 12 32.8     12.0    2006MNRAS.373...79P 
MGE 001.9965+00.1976             PN??           17 49 32.1 -27 07 32.0     12.0    2010AJ....139.1542M 
MPA J1816-2427                   PN             18 16 00.2 -24 27 34.0     12.0    2008MNRAS.384..525M 
PHR J1756-3019                   PN             17 56 06.6 -30 19 34.9     12.0    2006MNRAS.373...79P 
PPA J1722-2831                   PN:            17 22 10.5 -28 31 34.0     12.0    2006MNRAS.373...79P 
Terz N 124                       HII            17 42 42.5 -29 51 34.6     12.0    1992secg.book.....A 
Ritter19                         unk            18 26 30.5 -12 50 35.5     12.0    ziggy               
PHR J1800-2653                   PN             18 00 42.3 -26 53 36.9     12.0    2006MNRAS.373...79P 
MPA J0649-1816                   PN:            06 49 02.7 -18 16 37.9     12.0    2008MNRAS.384..525M 
PC 20                            PN             18 43 03.5 -00 16 37.5     12.0    1992secg.book.....A 
St 48                            PN??           08 57 27.4 -49 35 37.7     12.0    FrenchAmateurs      
Ap 1-12                          PN             18 11 35.1 -28 22 37.0     12.0    1992secg.book.....A 
LDu 7                            PN?            19 11 22.6 +40 55 38.6     12.0    aacker              
PHR J1519-6032                   PN             15 19 25.2 -60 32 38.0     12.0    2006MNRAS.373...79P 
St Objet 12                      PN??           07 50 42.9 -24 19 38.9     12.0    FrenchAmateurs      
Ra 20                            PN??           20 05 48.0 +03 19 38.0     12.0    2017LAstr.131b..46L 
Mo 22                            PN             09 16 58.5 -51 35 38.2     12.0    FrenchAmateurs      
HaTr 2                           PN             15 30 18.6 -61 01 39.3     12.0    1992secg.book.....A 
StDr 19                          SNR?           06 10 36.2 +14 10 39.1     12.0    FrenchAmateurs      
Mo 12                            PN??           10 57 43.4 -63 40 39.3     12.0    FrenchAmateurs      
Pa Objet 4                       PN??           17 54 45.6 -30 25 39.5     12.0    FrenchAmateurs      
Mo 1                             PN??           17 24 29.7 -31 37 40.7     12.0    FrenchAmateurs      
K 3-68                           PN             05 31 35.9 +28 58 41.6     12.0    1992secg.book.....A 
Mo 26                            PN??           15 33 00.0 -58 49 42.4     12.0    FrenchAmateurs      
St 38                            PN??           08 56 24.8 -47 50 42.2     12.0    FrenchAmateurs      
IRAS 20068+4051                  PPN?           20 08 38.5 +41 00 42.0     12.0    DFrew               
PHR J1747-3811                   PN             17 47 39.9 -38 11 42.8     12.0    2006MNRAS.373...79P 
JaSt 2-2                         PN?            17 38 44.4 -28 06 42.5     12.0    2004A&A...419..563J 
St 21                            PN             10 37 20.6 -58 59 43.0     12.0    FrenchAmateurs      
PHR J1206-6122                   PN             12 06 25.5 -61 22 44.1     12.0    2006MNRAS.373...79P 
Ra 5                             PN             21 02 38.7 +44 46 44.7     12.0    2017LAstr.131b..46L 
Mo 3                             PN??           17 21 54.8 -32 33 44.4     12.0    FrenchAmateurs      
StDr Objet 3                     PN??           19 54 10.0 +33 58 45.7     12.0    FrenchAmateurs      
St 29                            PN??           17 38 28.7 -36 16 45.1     12.0    FrenchAmateurs      
St 19                            PN             17 00 48.1 -37 52 46.2     12.0    FrenchAmateurs      
K 3-34                           PN             19 24 02.7 +25 18 47.6     12.0    1992secg.book.....A 
PHR J1752-2527                   PN?            17 52 08.6 -25 27 47.9     12.0    2006MNRAS.373...79P 
MPA J1608-4729                   PN             16 08 12.6 -47 29 47.5     12.0    2008MNRAS.384..525M 
M 1-57                           PN             18 40 20.3 -10 39 47.2     12.0    1992secg.book.....A 
IPHASX J025658.2+585547          PN:            02 56 58.2 +58 55 47.2     12.0    2009A&A...504..291V 
JaSt 82                          PN?            17 52 05.3 -28 05 48.5     12.0    2004A&A...419..563J 
Kn 93                            PN             17 19 25.9 -47 15 48.0     12.0    PRC15               
St 20                            PN??           12 59 28.8 -66 32 48.5     12.0    FrenchAmateurs      
PM 1-99                          PN             15 41 29.5 -52 43 48.7     12.0    2008MNRAS.384..525M 
Mo Objet 13                      PN??           05 42 40.8 +37 39 48.6     12.0    FrenchAmateurs      
H 1-41                           PN             17 57 19.1 -34 09 49.1     12.0    1992secg.book.....A 
Mul 7                            PN??           20 20 25.3 +14 46 50.9     12.0    2017LAstr.131b..46L 
PPA J1751-2933                   PN:            17 51 00.4 -29 33 51.0     12.0    2006MNRAS.373...79P 
PHR J1731-2927                   PN:            17 31 21.8 -29 27 51.8     12.0    2006MNRAS.373...79P 
K 3-36                           PN             19 32 39.6 +07 27 51.6     12.0    1992secg.book.....A 
MGE 003.7287-00.3847             PN??           17 55 43.1 -25 55 51.0     12.0    2010AJ....139.1542M 
Dr 7                             PN             15 13 54.0 -57 11 51.2     12.0    FrenchAmateurs      
PHR J1809-2745                   Em*            18 09 51.1 -27 45 53.6     12.0    2006MNRAS.373...79P 
MPA J1436-5429                   PN             14 36 28.6 -54 29 55.2     12.0    2008MNRAS.384..525M 
Pre 49                           PN??           17 03 58.2 -34 11 56.4     12.0    FrenchAmateurs      
Ras 1                            PN?            11 10 13.2 -60 31 57.9     12.0    FrenchAmateurs      
Hen 2-187                        PN             17 01 37.0 -50 22 57.5     12.0    1992secg.book.....A 
PB 6                             PN             10 13 15.9 -50 19 59.3     12.0    1992secg.book.....A 
Ra 77                            PN??           12 26 29.0 -63 18 59.0     12.0    FrenchAmateurs      
NGC 6578                         PN             18 16 16.5 -20 27 02.7     12.1    1992secg.book.....A 
PN G077.5+03.8                   notPN?         20 11 34.2 +40 51 24.1     12.1    IPHAS_candidates    
K 6-36                           PN             17 55 52.9 -30 15 41.2     12.1    2002AN....323...57K 
M 1-46                           PN             18 27 56.3 -15 32 54.4     12.1    1992secg.book.....A 
K 4-47                           PN             04 20 45.3 +56 18 12.6     12.2    1992secg.book.....A 
M 3-55                           PN             18 33 14.8 -10 15 19.4     12.2    1992secg.book.....A 
PHR J1717-2954                   PN:            17 17 44.0 -29 54 29.8     12.2    2006MNRAS.373...79P 
IPHAS XJ185309.4+075241          PN             18 53 09.4 +07 52 41.0     12.2    2009A&A...504..291V 
PB 4                             PN             09 15 07.7 -54 52 43.8     12.2    1992secg.book.....A 
IPHASX J190447.9+121844          PN             19 04 48.0 +12 18 44.7     12.2    2014MNRAS.443.3388S 
M 3-2                            PN             07 14 49.8 -27 50 23.3     12.3    1992secg.book.....A 
M 4-10                           PN             18 34 13.9 -13 12 24.7     12.3    1992secg.book.....A 
KFL 16                           PN             18 16 54.0 -26 23 21.1     12.4    1992secg.book.....A 
VSP 2-18                         PN             18 27 13.4 -14 08 34.6     12.4    2001A&A...378..843K 
Hen 2-39                         PN             10 03 49.2 -60 43 48.3     12.4    1992secg.book.....A 
IPHAS J184505.23+001158.6        notPN?         18 45 05.2 +00 11 58.6     12.4    2009A&A...504..291V 
IC 2149                          PN             05 56 23.9 +46 06 17.3     12.5    1992secg.book.....A 
PHR J1753-3051                   PN             17 53 39.8 -30 51 25.2     12.5    2006MNRAS.373...79P 
PHR J1831-0805                   PN             18 31 19.6 -08 05 42.9     12.5    2006MNRAS.373...79P 
M 1-34                           PN             18 01 22.2 -33 17 43.1     12.5    1992secg.book.....A 
IPHASX J194633.0+231659          PN?            19 46 33.0 +23 16 59.6     12.5    2014MNRAS.443.3388S 
IC 4699                          PN             18 18 32.0 -45 59 01.7     12.6    1992secg.book.....A 
H 1-57                           PN             18 09 49.2 -35 44 12.9     12.6    1992secg.book.....A 
SB 18                            PN             18 38 43.1 -22 24 14.0     12.6    2001A&A...378..843K 
M 3-1                            PN             07 02 49.9 -31 35 30.1     12.6    1992secg.book.....A 
SB 30                            PN             17 27 02.3 -45 32 38.5     12.6    2001A&A...378..843K 
PN G073.7+00.4                   notPN?         20 15 27.2 +35 48 04.8     12.7    IPHAS_candidates    
IPHASX J192837.7+245024          PN             19 28 37.8 +24 50 24.8     12.7    2014MNRAS.443.3388S 
K 6-11                           PN             17 44 35.6 -36 14 02.2     12.8    2001A&A...378..843K 
PHR J1216-6039                   PN             12 16 09.1 -60 39 32.0     12.8    2006MNRAS.373...79P 
PHR J1720-3038                   PN             17 20 43.1 -30 38 36.2     12.8    2006MNRAS.373...79P 
PTB 34                           PN             18 30 07.9 -21 05 05.3     12.9    2006MNRAS.367.1551B 
